"","MEASID","Site","LonPoint","LatPoint","sm","ID","Zone","Notes","Veg_Orig","Trip","Veg","Year"
"748",1379,"161",-118.679708,36.71186938,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"749",1380,"161",-118.6796044,36.71184519,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"750",1381,"161",-118.6795008,36.711821,0.43,1329,"[No GPS Lock]","0.43","Conifer, Mixed","2016_Late","mixed conifer","2016"
"751",1382,"161",-118.6798725,36.7119845,1.5,1783,NA,"1.5","Conifer, Mixed","2016_Late","mixed conifer","2016"
"752",1383,"161",-118.6797783,36.71196013,0.1,1783,NA,"0.1","Conifer, Mixed","2016_Late","mixed conifer","2016"
"753",1384,"161",-118.679684,36.71193575,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"754",1385,"161",-118.6795898,36.71191138,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"755",1386,"161",-118.6794955,36.711887,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"756",1387,"161",-118.6798298,36.71205125,1.8,1783,NA,"1.8","Conifer, Mixed","2016_Late","mixed conifer","2016"
"757",1388,"161",-118.6797449,36.71202669,0.5,1783,NA,"0.5","Conifer, Mixed","2016_Late","mixed conifer","2016"
"758",1389,"161",-118.67966,36.71200213,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"759",1390,"161",-118.6795751,36.71197756,0.74,1329,"[No GPS Lock]","ARCT","Conifer, Mixed","2016_Late","mixed conifer","2016"
"760",1391,"161",-118.6794903,36.711953,0.13,1329,"[No GPS Lock]","0.13","Conifer, Mixed","2016_Late","mixed conifer","2016"
"761",1392,"161",-118.679787,36.712118,1.7,1783,NA,"WPT 950","Conifer, Mixed","2016_Late","mixed conifer","2016"
"762",1393,"161",-118.6797115,36.71209325,1.2,1783,NA,"1.2","Conifer, Mixed","2016_Late","mixed conifer","2016"
"763",1394,"161",-118.679636,36.7120685,0.23,1329,"[No GPS Lock]","0.23","Conifer, Mixed","2016_Late","mixed conifer","2016"
"764",1395,"161",-118.6795605,36.71204375,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"765",1396,"161",-118.679485,36.712019,0.03,1329,"[No GPS Lock]","WPT 952","Conifer, Mixed","2016_Late","mixed conifer","2016"
"766",3173,"161",-118.67969,36.71188102,1.11,3255,"ZONE 00035","WPT 1177 on GPS 64","Conifer, Mixed","2017_Early","mixed conifer","2017"
"767",3174,"161",-118.6797502,36.71192777,0.15,3255,"ZONE 00035","0.15","Conifer, Mixed","2017_Early","mixed conifer","2017"
"768",3175,"161",-118.6798105,36.71197452,2.35,3255,"ZONE 00035","2.35","Conifer, Mixed","2017_Early","mixed conifer","2017"
"769",3176,"161",-118.6798708,36.71202127,1.1,3255,"ZONE 00035","1.1000000000000001","Conifer, Mixed","2017_Early","mixed conifer","2017"
"770",3177,"161",-118.679931,36.71206802,1.65,3255,"ZONE 00035","WPT 1176 on GPS 64; Under CECO","Conifer, Mixed","2017_Early","mixed conifer","2017"
"771",3178,"161",-118.6796527,36.71193077,1.17,3255,"ZONE 00035","1.17","Conifer, Mixed","2017_Early","mixed conifer","2017"
"772",3179,"161",-118.6797137,36.71197377,1.43,3255,"ZONE 00035","1.43","Conifer, Mixed","2017_Early","mixed conifer","2017"
"773",3180,"161",-118.6797747,36.71201677,1.75,3255,"ZONE 00035","1.75","Conifer, Mixed","2017_Early","mixed conifer","2017"
"774",3181,"161",-118.6798358,36.71205977,1.01,3255,"ZONE 00035","1.01","Conifer, Mixed","2017_Early","mixed conifer","2017"
"775",3182,"161",-118.6798968,36.71210276,3.07,3255,"ZONE 00035","Under 6"" duff & litter","Conifer, Mixed","2017_Early","mixed conifer","2017"
"776",3183,"161",-118.6796155,36.71198051,1.05,1329,"[No GPS Lock]","1.05","Conifer, Mixed","2017_Early","mixed conifer","2017"
"777",3184,"161",-118.6796772,36.71201976,1.75,1329,"[No GPS Lock]","1.75","Conifer, Mixed","2017_Early","mixed conifer","2017"
"778",3185,"161",-118.679739,36.71205901,2.03,1329,"[No GPS Lock]","2.0299999999999998","Conifer, Mixed","2017_Early","mixed conifer","2017"
"779",3186,"161",-118.6798007,36.71209826,4.67,1329,"[No GPS Lock]","4.67","Conifer, Mixed","2017_Early","mixed conifer","2017"
"780",3187,"161",-118.6798625,36.71213751,3.52,1329,"[No GPS Lock]","3.52","Conifer, Mixed","2017_Early","mixed conifer","2017"
"781",3188,"161",-118.6795783,36.71203026,3.23,1329,"[No GPS Lock]","3.23","Conifer, Mixed","2017_Early","mixed conifer","2017"
"782",3189,"161",-118.6796407,36.71206576,5.16,1329,"[No GPS Lock]","5.16","Conifer, Mixed","2017_Early","mixed conifer","2017"
"783",3190,"161",-118.6797032,36.71210126,4.97,1329,"[No GPS Lock]","4.97","Conifer, Mixed","2017_Early","mixed conifer","2017"
"784",3191,"161",-118.6797657,36.71213675,5.93,1329,"[No GPS Lock]","5.93","Conifer, Mixed","2017_Early","mixed conifer","2017"
"785",3192,"161",-118.6798282,36.71217225,4.67,1329,"[No GPS Lock]","4.67","Conifer, Mixed","2017_Early","mixed conifer","2017"
"786",3193,"161",-118.679541,36.71208001,3.53,1329,"[No GPS Lock]","WPT 1178 on GPS 64","Conifer, Mixed","2017_Early","mixed conifer","2017"
"787",3194,"161",-118.6796043,36.71211175,6.63,1329,"[No GPS Lock]","6.63","Conifer, Mixed","2017_Early","mixed conifer","2017"
"788",3195,"161",-118.6796675,36.7121435,8.349999,1329,"[No GPS Lock]","8.3499990000000004","Conifer, Mixed","2017_Early","mixed conifer","2017"
"789",3196,"161",-118.6797307,36.71217525,4.79,1329,"[No GPS Lock]","4.79","Conifer, Mixed","2017_Early","mixed conifer","2017"
"790",3197,"161",-118.679794,36.71220699,3.45,1329,"[No GPS Lock]","WPT 1179 on GPS 64","Conifer, Mixed","2017_Early","mixed conifer","2017"
"791",5025,"161",-118.679506,36.711755,0.8,NA,NA,"in CECO WPT 953","Conifer, Mixed","2017_Late","mixed conifer","2017"
"792",5026,"161",-118.679619,36.711779,0,1783,"ZONE 00073","in ARPA","Conifer, Mixed","2017_Late","mixed conifer","2017"
"793",5027,"161",-118.679732,36.711803,1.64,1783,"ZONE 00073","in ARPA","Conifer, Mixed","2017_Late","mixed conifer","2017"
"794",5028,"161",-118.679845,36.711827,0.23,1783,"ZONE 00073","in ARPA","Conifer, Mixed","2017_Late","mixed conifer","2017"
"795",5029,"161",-118.679958,36.711851,0,1783,"ZONE 00073","WPT 951","Conifer, Mixed","2017_Late","mixed conifer","2017"
"796",5030,"161",-118.6795008,36.711821,1.05,1783,"ZONE 00073","1.05","Conifer, Mixed","2017_Late","mixed conifer","2017"
"797",5031,"161",-118.6796044,36.71184519,0.13,1783,"ZONE 00073","0.13","Conifer, Mixed","2017_Late","mixed conifer","2017"
"798",5032,"161",-118.679708,36.71186938,0.18,1783,"ZONE 00073","0.18","Conifer, Mixed","2017_Late","mixed conifer","2017"
"799",5033,"161",-118.6798116,36.71189356,0.59,1783,"ZONE 00073","0.59","Conifer, Mixed","2017_Late","mixed conifer","2017"
"800",5034,"161",-118.6799153,36.71191775,0.99,1783,"ZONE 00073","in ARPA","Conifer, Mixed","2017_Late","mixed conifer","2017"
"801",5035,"161",-118.6794955,36.711887,0.85,1783,"ZONE 00073","0.85","Conifer, Mixed","2017_Late","mixed conifer","2017"
"802",5036,"161",-118.6795898,36.71191138,0.12,1783,"ZONE 00073","0.12","Conifer, Mixed","2017_Late","mixed conifer","2017"
"803",5037,"161",-118.679684,36.71193575,0,1783,"ZONE 00073","0","Conifer, Mixed","2017_Late","mixed conifer","2017"
"804",5038,"161",-118.6797783,36.71196013,0.13,1783,"ZONE 00073","0.13","Conifer, Mixed","2017_Late","mixed conifer","2017"
"805",5039,"161",-118.6798725,36.7119845,0.23,1783,"ZONE 00073","0.23","Conifer, Mixed","2017_Late","mixed conifer","2017"
"806",5040,"161",-118.6794903,36.711953,1.22,3255,"ZONE 00035","1.22","Conifer, Mixed","2017_Late","mixed conifer","2017"
"807",5041,"161",-118.6795751,36.71197756,1.48,3255,"ZONE 00035","1.48","Conifer, Mixed","2017_Late","mixed conifer","2017"
"808",5042,"161",-118.67966,36.71200213,1.7,3255,"ZONE 00035","1.7","Conifer, Mixed","2017_Late","mixed conifer","2017"
"809",5043,"161",-118.6797449,36.71202669,1.01,3255,"ZONE 00035","1.01","Conifer, Mixed","2017_Late","mixed conifer","2017"
"810",5044,"161",-118.6798298,36.71205125,0.4,3255,"[No GPS Lock]","0.4","Conifer, Mixed","2017_Late","mixed conifer","2017"
"811",5045,"161",-118.679485,36.712019,2.02,3255,"ZONE 00035","WPT 952","Conifer, Mixed","2017_Late","mixed conifer","2017"
"812",5046,"161",-118.6795605,36.71204375,2.46,3255,"ZONE 00035","2.46","Conifer, Mixed","2017_Late","mixed conifer","2017"
"813",5047,"161",-118.679636,36.7120685,1.48,3255,"ZONE 00035","1.48","Conifer, Mixed","2017_Late","mixed conifer","2017"
"814",5048,"161",-118.6797115,36.71209325,1.43,3255,"ZONE 00035","1.43","Conifer, Mixed","2017_Late","mixed conifer","2017"
"815",5049,"161",-118.679787,36.712118,0.91,3255,"ZONE 00035","WPT 950","Conifer, Mixed","2017_Late","mixed conifer","2017"
"816",13172,"161",-118.679786,36.71175504,2.03,3255,"[Unspecified Zone]","WPT 1292","Conifer, Mixed","2018_Early","mixed conifer","2018"
"817",13173,"161",-118.6798515,36.71178153,1.32,3255,"[Unspecified Zone]","1.32","Conifer, Mixed","2018_Early","mixed conifer","2018"
"818",13174,"161",-118.679917,36.71180801,0,3255,"[Unspecified Zone]","0","Conifer, Mixed","2018_Early","mixed conifer","2018"
"819",13175,"161",-118.6799825,36.7118345,2.57,3255,"[Unspecified Zone]","2.57","Conifer, Mixed","2018_Early","mixed conifer","2018"
"820",13176,"161",-118.680048,36.71186099,1.86,3255,"[Unspecified Zone]","WPT 1293","Conifer, Mixed","2018_Early","mixed conifer","2018"
"821",13177,"161",-118.6797488,36.71182528,1.54,1329,"ZONE 00093","1.54","Conifer, Mixed","2018_Early","mixed conifer","2018"
"822",13178,"161",-118.6798143,36.71185177,1.53,1329,"ZONE 00093","UNDER ARPA","Conifer, Mixed","2018_Early","mixed conifer","2018"
"823",13179,"161",-118.6798798,36.71187826,1.43,1329,"ZONE 00093","1.43","Conifer, Mixed","2018_Early","mixed conifer","2018"
"824",13180,"161",-118.6799453,36.71190474,2.59,1329,"ZONE 00093","2.59","Conifer, Mixed","2018_Early","mixed conifer","2018"
"825",13181,"161",-118.6800108,36.71193123,0.63,1329,"ZONE 00093","UNDER ARPA","Conifer, Mixed","2018_Early","mixed conifer","2018"
"826",13182,"161",-118.6797115,36.71189552,0.64,1329,"ZONE 00093","0.64","Conifer, Mixed","2018_Early","mixed conifer","2018"
"827",13183,"161",-118.679777,36.71192201,0.87,1329,"ZONE 00093","UNDER CECO","Conifer, Mixed","2018_Early","mixed conifer","2018"
"828",13184,"161",-118.6798425,36.7119485,0.59,1329,"ZONE 00093","0.59","Conifer, Mixed","2018_Early","mixed conifer","2018"
"829",13185,"161",-118.679908,36.71197498,0.43,1329,"ZONE 00093","0.43","Conifer, Mixed","2018_Early","mixed conifer","2018"
"830",13186,"161",-118.6799735,36.71200147,0.95,1329,"ZONE 00093","0.95","Conifer, Mixed","2018_Early","mixed conifer","2018"
"831",13187,"161",-118.6796742,36.71196576,0.56,3255,"[Unspecified Zone]","0.56000000000000005","Conifer, Mixed","2018_Early","mixed conifer","2018"
"832",13188,"161",-118.6797397,36.71199225,0.2,3255,"[Unspecified Zone]","0.2","Conifer, Mixed","2018_Early","mixed conifer","2018"
"833",13189,"161",-118.6798053,36.71201874,0,3255,"[Unspecified Zone]","0","Conifer, Mixed","2018_Early","mixed conifer","2018"
"834",13190,"161",-118.6798708,36.71204522,0.4,3255,"[Unspecified Zone]","0.4","Conifer, Mixed","2018_Early","mixed conifer","2018"
"835",13191,"161",-118.6799363,36.71207171,0.01,3255,"[Unspecified Zone]","0.01","Conifer, Mixed","2018_Early","mixed conifer","2018"
"836",13192,"161",-118.679637,36.712036,0.45,3255,"[Unspecified Zone]","WPT 1290","Conifer, Mixed","2018_Early","mixed conifer","2018"
"837",13193,"161",-118.6797025,36.71206249,0.96,3255,"[Unspecified Zone]","UNDER CECO","Conifer, Mixed","2018_Early","mixed conifer","2018"
"838",13194,"161",-118.679768,36.71208898,1.81,3255,"[Unspecified Zone]","1.81","Conifer, Mixed","2018_Early","mixed conifer","2018"
"839",13195,"161",-118.6798335,36.71211546,0.55,3255,"[Unspecified Zone]","0.55000000000000004","Conifer, Mixed","2018_Early","mixed conifer","2018"
"840",13196,"161",-118.679899,36.71214195,0.6,3255,"[Unspecified Zone]","WPT 1291","Conifer, Mixed","2018_Early","mixed conifer","2018"
"841",199,"230",-118.697329,36.704414,8.17,1329,"[No GPS Lock]","WPT 734","Conifer, Mixed","2016_Early","mixed conifer","2016"
"842",200,"230",-118.6973905,36.704412,7.45,1329,"[No GPS Lock]","7.45","Conifer, Mixed","2016_Early","mixed conifer","2016"
"843",201,"230",-118.697452,36.70441,10.92,1329,"[No GPS Lock]","10.92","Conifer, Mixed","2016_Early","mixed conifer","2016"
"844",202,"230",-118.6975135,36.704408,7.5,1329,"[No GPS Lock]","7.5","Conifer, Mixed","2016_Early","mixed conifer","2016"
"845",203,"230",-118.697575,36.704406,11.49,1329,"[No GPS Lock]","WPT 732","Conifer, Mixed","2016_Early","mixed conifer","2016"
"846",204,"230",-118.6973515,36.70445075,6.46,1329,"[No GPS Lock]","6.46","Conifer, Mixed","2016_Early","mixed conifer","2016"
"847",205,"230",-118.6974097,36.7044495,6.34,1329,"[No GPS Lock]","6.34","Conifer, Mixed","2016_Early","mixed conifer","2016"
"848",206,"230",-118.6974679,36.70444825,7.65,1329,"[No GPS Lock]","7.65","Conifer, Mixed","2016_Early","mixed conifer","2016"
"849",207,"230",-118.6975261,36.704447,6.92,1329,"[No GPS Lock]","6.92","Conifer, Mixed","2016_Early","mixed conifer","2016"
"850",208,"230",-118.6975843,36.70444575,6.539999,1329,"[No GPS Lock]","6.5399989999999999","Conifer, Mixed","2016_Early","mixed conifer","2016"
"851",209,"230",-118.697374,36.7044875,9.06,1329,"[No GPS Lock]","9.06","Conifer, Mixed","2016_Early","mixed conifer","2016"
"852",210,"230",-118.6974289,36.704487,9.67,1329,"[No GPS Lock]","9.67","Conifer, Mixed","2016_Early","mixed conifer","2016"
"853",211,"230",-118.6974838,36.7044865,10.3,1329,"[No GPS Lock]","PIJE","Conifer, Mixed","2016_Early","mixed conifer","2016"
"854",212,"230",-118.6975386,36.704486,7.51,1329,"[No GPS Lock]","7.51","Conifer, Mixed","2016_Early","mixed conifer","2016"
"855",213,"230",-118.6975935,36.7044855,8.25,1329,"[No GPS Lock]","8.25","Conifer, Mixed","2016_Early","mixed conifer","2016"
"856",214,"230",-118.6973965,36.70452425,12.49,1783,"ZONE 00083","12.49","Conifer, Mixed","2016_Early","mixed conifer","2016"
"857",215,"230",-118.6974481,36.7045245,8.93,1783,"ZONE 00083","8.93","Conifer, Mixed","2016_Early","mixed conifer","2016"
"858",216,"230",-118.6974996,36.70452475,10.35,1783,"ZONE 00083","10.35","Conifer, Mixed","2016_Early","mixed conifer","2016"
"859",217,"230",-118.6975512,36.704525,0,NA,NA,"rock","Conifer, Mixed","2016_Early","mixed conifer","2016"
"860",218,"230",-118.6976028,36.70452525,7.22,1783,"ZONE 00083","D.G. And Boulders","Conifer, Mixed","2016_Early","mixed conifer","2016"
"861",219,"230",-118.697419,36.704561,11.14,1783,"ZONE 00083","WPT 731","Conifer, Mixed","2016_Early","mixed conifer","2016"
"862",220,"230",-118.6974673,36.704562,6.5,1783,"ZONE 00083","Litter","Conifer, Mixed","2016_Early","mixed conifer","2016"
"863",221,"230",-118.6975155,36.704563,0,NA,NA,"rock","Conifer, Mixed","2016_Early","mixed conifer","2016"
"864",222,"230",-118.6975638,36.704564,12.85,1783,"ZONE 00083","12.85","Conifer, Mixed","2016_Early","mixed conifer","2016"
"865",223,"230",-118.697612,36.704565,0,NA,NA,"WPT 733, rock","Conifer, Mixed","2016_Early","mixed conifer","2016"
"866",1397,"230",-118.697749,36.704525,0,NA,NA,"WPT 866, rock","Conifer, Mixed","2016_Late","mixed conifer","2016"
"867",1398,"230",-118.6977078,36.70447225,1.4,1783,NA,"1.4","Conifer, Mixed","2016_Late","mixed conifer","2016"
"868",1399,"230",-118.6976665,36.7044195,0.9,1783,NA,"0.9","Conifer, Mixed","2016_Late","mixed conifer","2016"
"869",1400,"230",-118.6976253,36.70436675,1.6,1783,NA,"1.6","Conifer, Mixed","2016_Late","mixed conifer","2016"
"870",1401,"230",-118.697584,36.704314,1.1,1783,NA,"WPT 867","Conifer, Mixed","2016_Late","mixed conifer","2016"
"871",1402,"230",-118.6976998,36.704561,1.1,1783,NA,"1.1000000000000001","Conifer, Mixed","2016_Late","mixed conifer","2016"
"872",1403,"230",-118.6976528,36.70451275,1.8,1783,NA,"1.8","Conifer, Mixed","2016_Late","mixed conifer","2016"
"873",1404,"230",-118.6976058,36.7044645,0,1783,NA,"0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"874",1405,"230",-118.6975588,36.70441625,2.5,1783,NA,"2.5","Conifer, Mixed","2016_Late","mixed conifer","2016"
"875",1406,"230",-118.6975118,36.704368,1.8,1783,NA,"1.8","Conifer, Mixed","2016_Late","mixed conifer","2016"
"876",1407,"230",-118.6976505,36.704597,1.11,1329,"[No GPS Lock]","1.1100000000000001","Conifer, Mixed","2016_Late","mixed conifer","2016"
"877",1408,"230",-118.6975978,36.70455325,1.16,1329,"[Unspecified Zone]","1.1599999999999999","Conifer, Mixed","2016_Late","mixed conifer","2016"
"878",1409,"230",-118.697545,36.7045095,1.21,1329,"[Unspecified Zone]","1.21","Conifer, Mixed","2016_Late","mixed conifer","2016"
"879",1410,"230",-118.6974923,36.70446575,0,1329,"[Unspecified Zone]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"880",1411,"230",-118.6974395,36.704422,0.58,1329,"[Unspecified Zone]","PIJE hummock","Conifer, Mixed","2016_Late","mixed conifer","2016"
"881",1412,"230",-118.6976013,36.704633,0,NA,NA,"rock","Conifer, Mixed","2016_Late","mixed conifer","2016"
"882",1413,"230",-118.6975428,36.70459375,1.74,1329,"[Unspecified Zone]","6"" O layer","Conifer, Mixed","2016_Late","mixed conifer","2016"
"883",1414,"230",-118.6974843,36.7045545,1.27,1329,"[Unspecified Zone]","1.27","Conifer, Mixed","2016_Late","mixed conifer","2016"
"884",1415,"230",-118.6974843,36.7045545,1.32,1329,"[Unspecified Zone]","1.32","Conifer, Mixed","2016_Late","mixed conifer","2016"
"885",1416,"230",-118.6974258,36.70451525,2.64,1329,"[Unspecified Zone]","2.64","Conifer, Mixed","2016_Late","mixed conifer","2016"
"886",1417,"230",-118.6973673,36.704476,1.3,1329,NA,"1.3","Conifer, Mixed","2016_Late","mixed conifer","2016"
"887",1418,"230",-118.697552,36.704669,1.98,1329,"[Unspecified Zone]","WPT 865; DG, boulders","Conifer, Mixed","2016_Late","mixed conifer","2016"
"888",1419,"230",-118.6974878,36.70463425,1.54,1329,"[Unspecified Zone]","1.54","Conifer, Mixed","2016_Late","mixed conifer","2016"
"889",1420,"230",-118.6974235,36.7045995,0,1329,"[Unspecified Zone]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"890",1421,"230",-118.6973593,36.70456475,1,1329,"[Unspecified Zone]","1","Conifer, Mixed","2016_Late","mixed conifer","2016"
"891",1422,"230",-118.697295,36.70453,1.8,1329,NA,"WPT 864","Conifer, Mixed","2016_Late","mixed conifer","2016"
"892",3198,"230",-118.697552,36.704669,7.67,1329,"[No GPS Lock]","under 2"" compact duff; WPT 865","Conifer, Mixed","2017_Early","mixed conifer","2017"
"893",3199,"230",-118.6974878,36.70463425,6.11,1329,"[No GPS Lock]","6.11","Conifer, Mixed","2017_Early","mixed conifer","2017"
"894",3200,"230",-118.6974235,36.7045995,6.27,3255,"ZONE 00047","6.27","Conifer, Mixed","2017_Early","mixed conifer","2017"
"895",3201,"230",-118.6973593,36.70456475,0.49,3255,"ZONE 00047","0.49","Conifer, Mixed","2017_Early","mixed conifer","2017"
"896",3202,"230",-118.697295,36.70453,3.13,3255,"ZONE 00047","WPT 864","Conifer, Mixed","2017_Early","mixed conifer","2017"
"897",3203,"230",-118.6976013,36.704633,4.3,1329,"[No GPS Lock]","4.3","Conifer, Mixed","2017_Early","mixed conifer","2017"
"898",3204,"230",-118.6975428,36.70459375,4.66,1329,"[No GPS Lock]","under 2"" duff","Conifer, Mixed","2017_Early","mixed conifer","2017"
"899",3205,"230",-118.6974843,36.7045545,3.24,3255,"ZONE 00047","under 6"" litter and duff","Conifer, Mixed","2017_Early","mixed conifer","2017"
"900",3206,"230",-118.6974258,36.70451525,3.89,3255,"ZONE 00047","3.89","Conifer, Mixed","2017_Early","mixed conifer","2017"
"901",3207,"230",-118.6973673,36.704476,5.09,3255,"ZONE 00047","5.09","Conifer, Mixed","2017_Early","mixed conifer","2017"
